471;12474 9233;0
472;5011 10783;0
473;3169 4397;0
474;605 4620;0
475;9149 12409;0
476;10229 7614;0
477;10016 12156;0
478;10016 12110;0
479;9854 3641;0
480;9854 9578;0
481;2286 6112;0
482;4731 9327;0
483;9403 9686;0
484;2650 4041;0
485;2650 8156;0
486;11286 7586;0
487;10974 9263;0
488;5893 2812;0
489;7891 2777;0
490;10208 6173;0
491;8438 4431;0
492;2674 6941;0
493;26 10028;0
494;1989 9327;0
495;3248 4822;0
496;11729 9736;0
497;4992 8181;0
498;7873 5046;0
499;7280 11421;0
500;4739 5135;0
501;9368 9032;0
502;1679 610;0
503;8618 9928;0
504;459 6800;0
505;2551 11688;0
506;6735 5275;0
507;9403 2451;0
508;4847 11347;0
509;3821 415;0
510;7381 610;0
511;8618 1569;0
512;2911 6800;0
513;8556 22;0
514;11211 12097;0
515;22 10779;0
516;11211 7381;0
517;6885 1569;0
518;2553 459;0
519;8556 4433;0
520;2553 5686;0
521;11347 10779;0
522;2239 6443;0
523;11928 7162;0
524;6968 5916;0
525;11928 6373;0
526;5385 10972;0
527;9383 7895;0
528;11677 3427;0
529;263 11806;0
530;11677 5385;0
531;7647 8600;0
532;2239 3881;0
533;2546 9943;0
534;6968 3881;0
535;8229 537;0
536;6443 8418;0
537;9383 8229;0
538;10972 7784;0
539;9368 1149;0
540;9205 6837;0
541;11806 9972;0
542;8418 5011;0
543;6455 9838;0
544;3849 5346;0
545;7965 12110;0
546;3767 3427;0
547;6373 2546;0
548;6413 3767;0
549;537 8855;0
550;8117 4673;0
551;7576 6295;0
552;11194 1829;0
553;11133 5835;0
554;11874 2347;0
555;2347 1125;0
556;3747 503;0
557;5835 289;0
558;5987 4127;0
559;4127 5567;0
560;5987 4435;0
561;7576 8287;0
562;977 2960;0
563;977 5731;0
564;2883 1692;0
565;175 698;0
566;175 4847;0
567;962 11688;0
568;4348 10012;0
569;2524 2167;0
570;11201 592;0
571;5295 9211;0
572;11201 12162;0
573;6568 7419;0
574;4377 7419;0
575;8438 5346;0
576;12474 9233;0
577;5011 10783;0
578;3169 4397;0
579;12311 4620;0
580;9149 12409;0
581;10229 7614;0
582;10016 12156;0
583;10016 12110;0
584;9854 3641;0
585;9854 9578;0
586;2286 6112;0
587;4731 9327;0
588;9403 9686;0
589;2650 4041;0
590;2650 8156;0
591;11286 7586;0
592;10974 9263;0
593;5893 2812;0
594;7891 2777;0
595;10208 6173;0
596;8438 4431;0
597;2674 6941;0
598;26 10028;0
599;1989 9327;0
600;3248 4822;0
601;11729 9736;0
602;4992 8181;0
603;7873 5046;0
604;7280 11421;0
605;4739 3029;0
606;9368 9032;0
607;1679 610;0
608;8618 7477;0
609;459 6800;0
610;2551 11688;0
611;6735 5275;0
612;9403 2451;0
613;4847 11347;0
614;10884 3821;0
615;7381 610;0
616;8618 1569;0
617;2911 6800;0
618;8556 22;0
619;11211 12097;0
620;22 10779;0
621;11211 7381;0
622;6885 1569;0
623;2553 459;0
624;8556 4433;0
625;2553 11788;0
626;11347 10779;0
627;2239 6443;0
628;11119 11928;0
629;6968 2684;1
630;11928 6373;0
631;5385 10972;0
632;9383 8786;0
633;11677 3427;0
634;263 11806;0
635;11677 5385;0
636;7647 8600;0
637;2239 3881;0
638;2546 9943;0
639;6968 3881;0
640;8229 537;0
641;6443 8418;0
642;9383 8229;0
643;10972 7784;0
644;9368 1149;0
645;9205 6837;0
646;11806 9972;0
647;8418 5011;0
648;6455 9838;0
649;3849 5346;0
650;7965 12110;0
651;3767 3427;0
652;6373 2546;0
653;6413 3767;0
654;537 8855;0
655;8117 4673;0
656;7576 6295;0
657;11194 1829;0
658;11133 5835;0
659;11874 2347;0
660;2347 1125;0
661;3747 503;0
662;5835 289;0
663;5987 4127;0
664;4127 5567;0
665;5987 4435;0
666;7576 8287;0
667;2684 3401;0
668;6816 9122;0
669;11574 3401;0
670;4420 1427;0
671;9163 1427;0
672;9775 9653 7391;0
673;977 2960;0
674;977 5731;0
675;2883 1692;0
676;175 698;0
677;175 4847;0
678;962 11688;0
679;4348 10012;0
680;2524 2167;0
681;11201 592;0
682;5295 9211;0
683;11201 12162;0
684;6568 7419;0
685;4377 7419;0
686;8438 5346;0
687;12474 9233;0
688;5011 10783;0
689;3169 4397;0
690;4620 12154;0
691;9149 12409;0
692;10229 7614;0
693;10016 12156;0
694;10016 12110;0
695;9854 3641;0
696;9854 9578;0
697;2286 6112;0
698;4731 9327;0
699;9403 9686;0
700;2650 4041;0
701;2650 8156;0
702;11286 7586;0
703;10974 9263;0
704;5893 2812;0
705;7891 2777;0
706;10208 6173;0
707;8438 4431;0
708;2674 6941;0
709;26 10028;0
710;1989 9327;0
711;3248 4822;0
712;11729 9736;0
713;4992 8181;0
714;7873 5046;0
715;7280 11421;0
716;4739 4498;0
717;9368 9032;0
718;1679 610;0
719;8618 11513;0
720;459 6800;0
721;2551 11688;0
722;6735 5275;0
723;9403 2451;0
724;4847 11347;0
725;3821 2119;0
726;7381 610;0
727;8618 1569;0
728;2911 6800;0
729;8556 22;0
730;11211 12097;0
731;22 10779;0
732;11211 7381;0
733;6885 1569;0
734;2553 459;0
735;8556 4433;0
736;2553 7753;0
737;11347 10779;0
738;2239 6443;0
739;11928 8656;0
740;6968 5916;0
741;11928 6373;0
742;5385 10972;0
743;9383 3095;0
744;11677 3427;0
745;263 11806;0
746;11677 5385;0
747;7647 8600;0
748;2239 3881;0
749;2546 9943;0
750;6968 3881;0
751;8229 537;0
752;6443 8418;0
753;9383 8229;0
754;10972 7784;0
755;9368 1149;0
756;9205 6837;0
757;11806 9972;0
758;8418 5011;0
759;6455 9838;0
760;3849 5346;0
761;7965 12110;0
762;3767 3427;0
763;6373 2546;0
764;6413 3767;0
765;537 8855;0
766;8117 4673;0
767;7576 6295;0
768;11194 1829;0
769;11133 5835;0
770;11874 2347;0
771;2347 1125;0
772;3747 503;0
773;5835 289;0
774;5987 4127;0
775;4127 5567;0
776;5987 4435;0
777;7576 8287;0
778;3064 11623;0
779;2091 467;0
780;4130 5154;0
781;3411 3233;0
782;2835 5515 12403 7154 1667 159;0
783;12090 10360;0
784;405 1270;0
785;10097 3300;0
786;1264 10682 2018;0
787;5214 10535;0
788;7943 12324;1
789;10616 4983;1
790;6052 7790;0
791;5222 10132;0
792;7640 3111;0
793;784 8850;0
794;9999 9411;0
795;8190 4985;0
796;3719 8398;0
797;7099 11510;0
798;3867 8686;0
799;5418 8626;0
800;5298 2580;0
801;10710 6758;0
802;753 4047;0
803;4763 12086;0
804;745 7967;0
805;1951 3418 1529 1210 12067;0
806;3186 707;0
807;602 7654;0
808;3688 10603;0
809;832 5636;0
810;9231 66;0
811;2262 3360;0
812;12359 10231;0
813;2300 218;0
814;5467 12397;0
815;2354 953;0
816;1566 5240;0
817;3209 172;0
818;638 9775 2973;0
819;2797 10513 8441 6647 9699 11111 11234 9081 4437 8702;0
820;1433 4874 10269 5938 3544;0
821;4683 6807;0
822;11554 728 3669 11522;0
823;3440 4901;0
824;10714 1479;0
825;6486 8163;0
826;5800 2910;0
827;12038 3808;0
828;880 8500;0
829;11047 4036;0
830;465 7503;0
831;4757 7197;0
832;136 12226;0
833;1891 1086 710 9774;0
834;2461 3405;0
835;8419 12324;0
836;10048 5862;0
837;6121 7155;0
838;8887 2114;0
839;6839 1460;0
840;10511 5359;0
841;8882 11208;0
842;7421 5561;0
843;2092 9062;0
844;11463 135;0
845;4766 5373;0
846;3139 10;0
847;4938 8595;0
848;3853 7712;0
849;8120 6958;0
850;381 11442;0
851;3328 7330;0
852;5042 9743;0
853;11046 8005;0
854;8283 4022;0
855;10386 7434;0
856;4971 10396;0
857;12207 1489;0
858;6260 3007;0
859;8858 5230;0
860;3083 10703;0
861;10275 12205;0
862;9852 2110;0
863;353 1868;0
864;1209 1917;0
865;11917 10463;0
866;7253 574;0
867;6222 8949;0
868;3968 8802;0
869;4540 7945;0
870;3642 8973;0
871;11291 8178;0
872;9861 1687;0
873;4147 9134;0
874;1676 9511;0
875;315 3371;0
876;8215 3380;0
877;176 10934;0
878;3273 11592;0
879;2665 12418;0
880;11250 3471;0
881;5334 7936;0
882;11622 5007;0
883;9764 640;0
884;4264 326;0
885;6699 2211;0
886;3558 6884;0
887;7844 7501;0
888;12438 8563;0
889;1969 9063;0
890;11168 3828;0
891;4309 10866;0
892;2725 4455;0
893;9289 894;0
894;9806 4538;0
895;9210 1704;0
896;11559 1445;0
897;6999 11188;0
898;9383 11188;0
899;9383 6999;0
900;9383 6999;0
901;10376 7712;0
902;3328 11814;0
903;11030 9511;0
904;11814 7712;0
905;6958 11030;0
906;381 11558;0
907;1730 7712;0
908;6958 10191;0
909;381 9686;0
910;1730 11814;0
911;10191 11030;0
912;11558 9686;0
913;1730 1176;0
914;1730 11654;0
915;10191 7671;0
916;1730 7712;0
917;6958 10191;0
918;381 9686;0
919;1730 1176;0
920;1730 11654;0
921;10191 7671;0
922;1730 1176;0
923;1730 11654;0
924;10191 7671;0
925;1730 1176;0
926;1730 11654;0
927;10191 7671;0
928;10510 12367;0
929;10510 263;0
930;263 12367;0
931;263 12367;0
932;643 11592;0
933;6958 2437;0
934;381 10228;0
935;4766 2437;0
936;10 10228;0
937;4126 4938;0
938;4731 4766;0
939;152 10;0
940;2650 4938;0
941;4731 2437;0
942;152 10228;0
943;4126 2650;0
944;2657 698;0
945;4731 10191;0
946;152 9686;0
947;4731 4766;0
948;152 10;0
949;2650 4938;0
950;2657 698;0
951;4731 10191;0
952;152 9686;0
953;2657 698;0
954;4731 10191;0
955;152 9686;0
956;2657 698;0
957;4731 10191;0
958;152 9686;0
959;3193 1066;0
960;3193 8600;0
961;8600 1066;0
962;8600 1066;0
963;2910 5417;0
964;7910 10703;0
965;3130 467;0
966;7910 7421;0
967;3130 9062;0
968;10046 11463;0
969;7586 7421;0
970;9174 9062;0
971;8156 11463;0
972;7910 7586;0
973;3130 9174;0
974;10046 8156;0
975;4041 901;0
976;10622 7586;0
977;10872 9174;0
978;7586 7421;0
979;9174 9062;0
980;8156 11463;0
981;4041 901;0
982;10622 7586;0
983;10872 9174;0
984;4041 901;0
985;10622 7586;0
986;10872 9174;0
987;4041 901;0
988;10622 7586;0
989;10872 9174;0
990;2169 6589;0
991;6589 9943;0
992;2169 9943;0
993;2169 9943;0
994;326 11163;0
995;422 9151;0
996;6305 10511;0
997;422 10703;0
998;6305 12205;0
999;632 2110;0
1000;10622 10703;0
1001;12162 12205;0
1002;11286 2110;0
1003;422 10622;0
1004;6305 12162;0
1005;632 11286;0
1006;4348 10366;0
1007;3148 10622;0
1008;11094 12162;0
1009;10622 10703;0
1010;12162 12205;0
1011;11286 2110;0
1012;4348 10366;0
1013;3148 10622;0
1014;11094 12162;0
1015;4348 10366;0
1016;3148 10622;0
1017;11094 12162;0
1018;4348 10366;0
1019;3148 10622;0
1020;11094 12162;0
1021;5322 4514;0
1022;537 4514;0
1023;5322 537;0
1024;5322 537;0
1025;11452 104;0
1026;4922 3519;0
1027;5120 1489;0
1028;3519 1489;0
1029;5120 3007;0
1030;3705 5230;0
1031;7995 1489;0
1032;2812 3007;0
1033;5230 9263;0
1034;7995 3519;0
1035;5120 2812;0
1036;3705 9263;0
1037;6243 10872;0
1038;7995 5046;0
1039;7995 2812;0
1040;7995 1489;0
1041;2812 3007;0
1042;5230 9263;0
1043;6243 10872;0
1044;7995 5046;0
1045;7995 2812;0
1046;6243 10872;0
1047;7995 5046;0
1048;7995 2812;0
1049;6243 10872;0
1050;7995 5046;0
1051;7995 2812;0
1052;640 9292;0
1053;4487 8295;0
1054;11964 8295;0
1055;7959 3668;0
1056;6413 8295;0
1057;7959 7419;0
1058;592 9211;0
1059;6413 4377;0
1060;6413 11964;0
1061;3668 7419;0
1062;6413 11964;0
1063;3668 7419;0
1064;592 9211;0
1065;6413 4377;0
1066;592 9211;0
1067;6413 4377;0
1068;592 9211;0
1069;6413 4377;0
1070;6418 11857;0
1071;8229 11857;0
1072;6418 8229;0
1073;6418 8229;0
1074;10396 9651;0
1075;6796 2596;0
1076;6974 4022;0
1077;4022 2596;0
1078;10386 6974;0
1079;714 10396;0
1080;5455 4022;0
1081;10974 10386;0
1082;5893 10396;0
1083;5455 2596;0
1084;10974 6974;0
1085;5893 714;0
1086;10425 5893;0
1087;11468 5455;0
1088;10974 5455;0
1089;5455 4022;0
1090;10974 10386;0
1091;5893 10396;0
1092;10425 5893;0
1093;11468 5455;0
1094;10974 5455;0
1095;10425 5893;0
1096;11468 5455;0
1097;10974 5455;0
1098;10425 5893;0
1099;11468 5455;0
1100;10974 5455;0
1101;4244 7057;0
1102;11147 11781;0
1103;11147 8637;0
1104;4487 5396;0
1105;11147 3849;0
1106;4377 5396;0
1107;4262 7128;0
1108;7784 3849;0
1109;3849 8637;0
1110;4377 4487;0
1111;3849 8637;0
1112;4377 4487;0
1113;4262 7128;0
1114;7784 3849;0
1115;4262 7128;0
1116;7784 3849;0
1117;4262 7128;0
1118;7784 3849;0
1119;9317 3855;0
1120;9317 9368;0
1121;9368 3855;0
1122;9368 3855;0
1123;6610 2133;0
1124;10657 12050;0
1125;7777 12050;0
1126;9417 7052;0
1127;7737 12050;0
1128;9417 8438;0
1129;6568 4262;0
1130;11328 7737;0
1131;7737 7777;0
1132;8438 7052;0
1133;7737 7777;0
1134;8438 7052;0
1135;6568 4262;0
1136;11328 7737;0
1137;6568 4262;0
1138;11328 7737;0
1139;6568 4262;0
1140;11328 7737;0
1141;384 1718;0
1142;384 11806;0
1143;1718 11806;0
1144;1718 11806;0
1145;2621 10887;0
1146;4991 25;0
1147;25 10225;0
1148;12354 10473;0
1149;5916 25;0
1150;12474 10473;0
1151;4431 8867;0
1152;5916 5997;0
1153;5916 10225;0
1154;12474 12354;0
1155;5916 10225;0
1156;12474 12354;0
1157;4431 8867;0
1158;5916 4465;0
1159;4431 8867;0
1160;5916 4459;0
1161;4431 8867;0
1162;5916 2717;0
1163;10824 545;0
1164;12461 4698;0
1165;4698 2671;0
1166;10824 2707;0
1167;4397 4698;0
1168;10783 2707;0
1169;10783 11328;0
1170;4397 6822;0
1171;4397 2671;0
1172;10783 10824;0
1173;4397 2671;0
1174;10783 10824;0
1175;10783 11328;0
1176;4397 6822;0
1177;10783 11328;0
1178;4397 6822;0
1179;10783 11328;0
1180;4397 6822;0
1181;10916 3058;0
1182;2981 229;0
1183;6253 229;0
1184;2981 1141;0
1185;6148 229;0
1186;3169 1141;0
1187;4981 11530;0
1188;6148 3169;0
1189;6253 6148;0
1190;2981 3169;0
1191;6253 6148;0
1192;2981 3169;0
1193;4981 11530;0
1194;6148 3169;0
1195;4981 11530;0
1196;6148 3169;0
1197;4981 11530;0
1198;6148 3169;0
1199;559 4983;0
1200;8287 4983;0
1201;8287 559;0
1202;8287 559;0
1203;6176 5218;0
1204;5219 12460;0
1205;6914 5219;0
1206;516 4911;0
1207;5219 4491;0
1208;4620 4911;0
1209;9668 6324;0
1210;23 4491;0
1211;6914 4491;0
1212;516 4620;0
1213;6914 4491;0
1214;516 4620;0
1215;9668 6324;0
1216;23 4491;0
1217;9668 6324;0
1218;23 4491;0
1219;9668 6324;0
1220;23 4491;0
1221;9292 3405;0
1222;9211 3405;0
1223;9292 9211;0
1224;9211 3405;0
1225;6914 1486;0
1226;9140 2787;0
1227;7709 9140;0
1228;11718 9485;0
1229;7647 9140;0
1230;9485 9149;0
1231;3248 4491;0
1232;9668 7647;0
1233;7647 7709;0
1234;11718 9149;0
1235;7647 7709;0
1236;11718 9149;0
1237;3248 4491;0
1238;9668 7647;0
1239;3248 4491;0
1240;9668 7647;0
1241;3248 4491;0
1242;9668 7647;0
1243;3297 3537;0
1244;11516 7559;0
1245;11994 7559;0
1246;10096 1615;0
1247;12409 7559;0
1248;1615 7614;0
1249;1844 7823;0
1250;12409 9032;0
1251;12409 11994;0
1252;10096 7614;0
1253;12409 11994;0
1254;10096 7614;0
1255;1844 7823;0
1256;12409 9032;0
1257;1844 7823;0
1258;12409 9032;0
1259;1844 7823;0
1260;12409 9032;0
1261;2169 6170;0
1262;10096 660;0
1263;660 10262;0
1264;2252 186;0
1265;660 10461;0
1266;186 12156;0
1267;7965 9943;0
1268;10461 7614;0
1269;10461 10262;0
1270;2252 12156;0
1271;10461 10262;0
1272;2252 12156;0
1273;7965 9943;0
1274;10461 7614;0
1275;7965 9943;0
1276;10461 7614;0
1277;7965 9943;0
1278;10461 7614;0
1279;617 9775;0
1280;3914 2493;0
1281;3914 5011;0
1282;2493 5011;0
1283;3914 5011;0
1284;9411 3914;0
1285;5276 2479;0
1286;5346 2479;0
1287;5276 5346;0
1288;5346 2479;0
1289;8850 2479;0
1290;8793 878;0
1291;8793 3427;0
1292;878 3427;0
1293;8793 3427;0
1294;8793 7640;0
1295;3728 8042;0
1296;3767 8042;0
1297;3728 3767;0
1298;3767 8042;0
1299;10132 8042;0
1300;9851 7337;0
1301;7337 8117;0
1302;9851 8117;0
1303;7337 8117;0
1304;7337 7790;0
1305;8491 6544;0
1306;6544 6455;0
1307;8491 6455;0
1308;8491 6455;0
1309;1990 6376;0
1310;6376 12110;0
1311;1990 12110;0
1312;1990 12110;0
1313;6913 3471;0
1314;444 5230;0
1315;444 10511;0
1316;6476 11208;0
1317;11094 10511;0
1318;11201 11208;0
1319;444 11094;0
1320;6476 11201;0
1321;6382 11352;0
1322;11094 9263;0
1323;11094 10511;0
1324;11201 11208;0
1325;6382 11352;0
1326;11094 9263;0
1327;6382 11352;0
1328;11094 9263;0
1329;6382 11352;0
1330;11094 9263;0
1331;4861 4169;0
1332;2546 4169;0
1333;4861 2546;0
1334;4861 2546;0
1335;11243 3152;0
1336;3152 8855;0
1337;11243 8855;0
1338;11243 8855;0
1339;3064 3304;0
1340;7004 9899;0
1341;3270 11815;0
1342;9899 7057;0
1343;3270 8703;0
1344;9606 7963;0
1345;9899 7128;0
1346;3270 8774;0
1347;9606 7891;0
1348;10425 3044;0
1349;4646 7128;0
1350;11935 8774;0
1351;7128 7057;0
1352;8774 8703;0
1353;7891 7963;0
1354;7128 7057;0
1355;8774 8703;0
1356;7891 7963;0
1357;10425 3044;0
1358;4646 7128;0
1359;11935 8774;0
1360;10425 3044;0
1361;4646 7128;0
1362;11935 8774;0
1363;10425 3044;0
1364;4646 7128;0
1365;11935 8774;0
1366;1755 1469;0
1367;9972 1469;0
1368;1755 9972;0
1369;1755 9972;0
1370;7963 11006;0
1371;11191 561;0
1372;2057 10223;0
1373;561 10223;0
1374;2057 11815;0
1375;209 2076;0
